isi_tweet,uk,hs
USER KEBELET EEK',0,0
"USER berak kegiatannya, eek hasilnya \xf0\x9f\x91\x8d'",0,0
Bedanya berak sama eek apa',0,0
USER Mau eek tapi lagi ujian',0,0
USER eek yg bener',0,0
Abis eek terbitlah laper',0,0
USER USER gaenak tau lg eek tibatiba ada tomcat',0,0
USER rodok belet eek',0,0
"Waktu eek terbaik itu ya tengah malem gini, enak.... sunyii sepiiiiiii'",0,0
USER Lucu lu eek hantu',1,0
USER lu eek cacingnya ya jen',1,0
USER temen gw injek eek adiknya\xf0\x9f\x98\xad',0,0
USER ak jarang eek\xf0\x9f\x98\xadeek ny dua hri skali atoga tiga hri sekali\xf0\x9f\x98\xad',0,0
Yang negative tak kasi eek palamu yo https://t.co/H6kkzGMlB8',1,0
"iyam, ma'em, eek, bubuk repeat\nsampe lupa hari ape sekarang""",0,0
USER hshshsh hrs rela demi si koceng\xf0\x9f\x98\xadak muk pelihara tp tkut mles bersiin eek.a\xf0\x9f\x98\xad',0,0
USER pisang ya bukan eek',0,0
USER USER USER USER USER NGAKAK ASUU KELAKUAN LO PADA EEK',1,0
"USER Ini sekarang aku lagi begitu, minta temenin chatingan soal nya lagi eek'",0,0
Serahlahh mau salah jugaa. Intinya masih kesel gw. Eek',1,0
"USER USER lo doyan dikasarin e, eek'",1,0
USER kalo eek langsung jongkok\xf0\x9f\x98\xbf',0,0
Kenapa sih gw kebelet eek nya harus jam segini\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0,0
USER eek aja',0,0
USER eek atuh',0,0
USER Ku tak tau arah jalan pulang. Aku tanpamu butiran eek.',1,0
USER kebelet eek.',0,0
USER Bangga jilat ludah sendiri yang sudah berceceran di eek human\xf0\x9f\x98\x83',1,0
USER USER Opini yang bagus! Sekarang kembali menjadi eek kucing',1,0
USER Orak. Eman men batre hp. Tiwas ngenteni mah gur ditinggal turu. Kan eek',1,0
USER yodah eek aj kl gt',0,0
USER Baru juga lihat video owner kucing minta di temenin eek ama kucingnya \xf0\x9f\x98\x82',0,0
USER waduh..aku belet eek iki piye?..nag jeding lohh iku\xf0\x9f\xa4\xa6\xf0\x9f\xa4\xa6\xf0\x9f\xa4\xa3',0,0
Habis eek',0,0
USER Lagian lg eek gabut',0,0
USER eek luh emg!',1,0
USER KENA EEK KUCING',0,0
USER ABIS KENA EEK KUCING',0,0
USER Semoga besok pagi eek dengan lancar dan sehat walafiat',0,0
"USER Sumpah ku kira wifinya dicolong tetangga, tp udh ganti password ttp lemot brrti fmnya yg eek wkwkwkwk'",1,0
USER kucingku selalu kepo kalo aku eek \xf0\x9f\x98\xad',0,0
USER Pasti gara2 eek sambil bawa hp',0,0
USER eek apa peju',1,0
USER gmn prsaan anda eek dskolah',0,0
USER Bacanya sampe mau eek',1,0
"USER emangnya-- . . eek ada yang putih`? '^'""",0,0
USER ak sambil duduk di wc tp ga eek',0,0
USER ak skrg pengen eek sumpah tp aku takut',0,0
USER eek wkwkwkwkwkwkwk',1,0
USER USER Masih lah eek',1,0
USER eek nya masuk lagi gw mah',0,0
yampun ak dah eek 4x hari ini tulunggg\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0,0
"Wes mlaku setaun eh ngerti\xc2\xb2 blenjani, kan EEK kuda https://t.co/NzCPRLyp3h'",1,0
USER Eek bad dah bacanya sebel',1,0
USER Beneran kya eek\xf0\x9f\x98\xad',1,0
"USER eek kucing, rumahku jdi bauk'",0,0
sumpaa yaa. ni eek ga lancar keturunan apa gmn siii',0,0
USER Pgn eek',0,0
RT USER Lagi difase di mana lebih butuh duit daripada pacar',0,0
USER Eek wkwkwkw',1,0
USER pLIS AYO BANGET. TP PASTI BERISIK BGT KARNA KALO KITA LAGI EEK JAM 1 MALEM AJA MESTI CERITA &lt;/3',0,0
USER Tdr km',0,0
USER lg eek',0,0
USER udah eek dong',0,0
USER Kloset duduk tapi pas eek jongkok :(',0,0
"USER awalnya ku malah kirain itu akun bodong si mya kalipa, pas ku liat kok cem eek \xf0\x9f\x98\x91'",1,0
USER Habis eek',0,0
USER Klo lon jan lupa eek',0,0
USER Dah eek lom',0,0
USER grinti alias eek kebo',1,0
USER eek kebo\xf0\x9f\x98\x83',1,0
ngapain si harus senin setelah sabtu dan minggu.\nkan eek \xf0\x9f\x98\xad',0,0
USER Dibawah ada sepatu yang habis injak eek cicak mau?',0,0
USER Lgi eek',0,0
mls bgt dah grup belajat utbk malah jd grup cari jodoh eek bgt \xf0\x9f\x98\x94\xf0\x9f\x91\x8e\xf0\x9f\x8f\xbb',1,0
USER WUWU KALO MAU EEK JANGAN DIKASUR GITU DONG :((',0,0
USER Yaampun qino oppa :( jangan mainan hp kalo lagi eek #M',0,0
"USER USER USER Ben gak koyok aku, nunut eek nang omahe wong'",0,0
USER Apaa??',0,0
"USER Aku eye2 keknya,soalnya eek aku keras\xf0\x9f\x91\x8d lg ga mencret'",0,0
USER Eek dum bakwas jm k vinayak nagar ganpati fatsar no prasn USER USER @CollectorSRN',0,0
Yt eek lo',1,0
"USER Seriius Fathh!? Jadii, pas eek ada OTTER!? shooo kyuttt!!'",0,0
dah eek yums? @nctumarki',0,0
Mager bgt mo eek',0,0
USER Lha kamu di ajak malah eek kok...huh',0,0
USER wkwkwkkwkw iya tapi akhirnya aku eek kok meng',0,0
mukanya kembang kempis gtu kaya kucing mau eek https://t.co/mEFh9V8KZr',1,0
USER USER USER Eek kata ameng',1,0
USER eek kebo be\xf0\x9f\x98\x83',1,0
USER tai kucing kan eek?????',0,0
USER Eek dicelana',0,0
USER USER USER diam ak muk eek',0,0
tai sinyal nya eek bgt',1,0
sumpah w juga suka bawa kucing kalo lagi eek tengah malem\xf0\x9f\xa4\xa3 https://t.co/sAEQ49XrGb',0,0
stress bgt sinyal gua kayak eek.',1,0
USER KAK HYEPPIE KENAPA NGIKUTIN MANGGIL EEK.',1,0
USER suka makan eek?',1,0
"USER dah a mau eek dlu,bye'",0,0
USER Kenapa ya\xf0\x9f\x98\xad',0,0
kayak pengen eek tapi gapengen eek gitu. Paham ga sih lu?',0,0
"USER Itu kotoran kutu, eek nya kutu'",0,0
"USER ke wc,mau eek, bentar doang'",0,0
USER Hbs eek y?',0,0
Pacar ak cem eek. \xf0\x9f\xa5\xb0\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb https://t.co/yJyOK5H4ly',1,0
USER td ada yg mo eek grgr nervous :(',0,0
USER Lagian eek diajak belajar malah ngomel',1,0
USER Makan tidur eek',0,0
USER USER alanaxdarii    Eek',1,0
"NGAKAK PERTAHIAN, HARI INI YONGK PENUH SAMA EEK YA https://t.co/4aqb1RyIAk'",1,0
USER Itu ayam na tetangga eek sembarangan \xf0\x9f\x98\xad',0,0
USER kenapa harus ava eek...',0,0
USER AAAAAAAAAAAA SUSAHHHHHHHH',0,0
USER MALAH PADA NGIRA NANGIS BENERAN JIR\xf0\x9f\x98\xad',0,0
USER Kok gua malah zoom ya tu eek buat liat lbih jelas uletnha',0,0
USER yamaap ga sengaja sumpa\xf0\x9f\x98\xad',0,0
"USER kirain tdi mo bales rep,tpi malah ngetwit\xf0\x9f\x98\xad'",0,0
USER kerjaan menggunung kek dosa\nmau eek aja mikir dua kali :(',0,0
USER Tapi ak mau eek dulu:(',0,0
"USER pada ngira nangis bnrn:(\npadahal tdinya cuma mo bales rep, rupanya malah ngetwit\xf0\x9f\x98\xad'",0,0
USER Jahhh sana gajadi peluk \xf0\x9f\x98\xad',0,0
USER gabisaa',0,0
USER salah twit woi. tdinya mo bales rep',0,0
"USER beda a, ak abis eek \xf0\x9f\x98\x94\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb'",0,0
"USER salah ngtwit, tdinya mo balas rep'",0,0
"USER kepencet doang, maap:('",0,0
"USER tdinya mo bales rep, rupany malah ngetwit woe'",0,0
kenapa ya gue kalo panik bawaannya mules mau eek\xf0\x9f\x98\xad',0,0
USER salah ngetwitt',0,0
USER salah akun woe',0,0
"USER salah ngetwit woi, galagi sedi'",0,0
USER salah ngetwit',0,0
USER km knp',0,0
USER Knp syg',0,0
USER km knp mniz',0,0
USER knp nangis',0,0
USER tingker jan nngis',0,0
USER knp ynk',0,0
USER Eh kenapa',0,0
USER temen rl berulah:)',0,0
USER kenapa',0,0
mana nemu pemain yang kea eek',1,0
USER banjir',0,0
USER Knp cuy',0,0
USER sodaranya tingkerbel kumaha aya naon?',0,0
USER jgnnnn sedih',0,0
USER nngis teros mek',0,0
USER Emg masalah apaseeh tingker??:\xe2\x80\x99',0,0
USER Wkwkwk eek lu ya',1,0
USER Minum air putih yg bnyak udh eek blm',0,0
wifiku kek eek coba aku kan muk liat kak chan',1,0
kamar ak bau eek ucing hueeek\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0,0
USER AK GAPERNA KAYA GINI SOALNYA TL KE REFRESH SENDIRI EEK',1,0
USER Kesel gak lu tanya2 bener2 dijawab kya eek',1,0
"USER Tak kiro eek maeng, maaf\xf0\x9f\x98\xad'",0,0
"USER gue pagi pagi baru bangun udah disuruh bersihin eek kucing coba,,, gimana ga grumpy'",0,0
USER Ganteng ditengok dari lubang eek',1,0
Kyke aku ketularan USER deh. Sekarang kalo kedinginan jd kebelet eek juga :(',0,0
"Ihh mo buka vlive wifi tmpt acilku kek eek, paket ku tinggal dikit:('",1,0
"USER anjir ngisingg,yg gaktau ngising = eek'",1,0
"USER wakakakakak, kasian dianya \xf0\x9f\x98\xad'",0,0
USER eek mulu si bleki',0,0
USER iyain:)',0,0
USER Ngisingin? Eek in?',0,0
USER Capek jadi aku ah',0,0
hai lihat aku pap orang stress amjing kek eek lo \n\nUSER https://t.co/f46bLodCPH',1,0
USER Mereka itu spt tissue bro.. \nTissue toilet buat bersihin eek majikannya yg kesandung RUU HIP',1,1
"USER Gali lobang, eek, wawik pake tisu basah trus dipendem pini'",0,0
"USER Suka Ni ribut"" gni'",0,0
USER Eek la sebelum kecipirit',0,0
"Pengen eek, tapi ngantuk.'",0,0
"Laper, tapi pengen eek.'",0,0
USER marain jarimu',0,0
USER lucuu',0,0
USER capek',0,0
"Heran sama orang\xc2\xb2 yg klo eek gabawa HP , apa ga gabut gitulo\xf0\x9f\xa4\x94'",0,0
USER ngakak\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0,0
YA AMPUN GOBLOG BGT MAU ILANG AJA DARI BUMI\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
Kenapa meme ngeluarin darah?\nKalo ngeluarin tai bool goblog',1,0
GOBLOG GA KESENSOR ITU',1,0
"USER tinggalin aj, cwo goblog bye'",1,0
"USER itulah kenapa kalo baru jadi kpopers cuma buat stan grup itu doang, terbutakan matanya jadinya goblog'",1,0
Anjir udah dibaperin trus tiba tiba ngilang goblog banget jelema teh',1,0
cape gua goblog bgt',1,0
USER Wkwkkwkwk goblog',1,0
USER kl ak lembu sini ak bejekin beungeut sia goblog',1,0
USER USER Bikin stay kaga tapi kliatan goblog iya. Tatoo nama anak gw lebih setuju',1,0
USER Itu namanya goblog mas jgn diplihara',1,0
1. dulu pas tk pernah dicium pipi sama temen cowo goblog sampe gamau sekolah dan trauma sama cowok \xf0\x9f\x99\x80',1,0
USER aku ga se goblog itu\xf0\x9f\x98\xad',1,0
USER USER USER Padahal goblog semua wkwk',1,0
Goblog lewat yang neror pas aing nya lagi down. Astagfirullah. []',1,0
"USER USER Goblog nih budak, kudu rada di palidkeun di pnd'",1,0
USER bukan goblog',1,0
USER Lah goblog \xf0\x9f\x98\xad',1,0
USER goblog dirabuk ngono kui suogg',1,0
Kamu goblog ya? USER https://t.co/ExKV0u7u0I',1,0
USER Tiba\xc2\xb2 jadi goblog..',1,0
USER aduh goblog iq turun nih gituan aja ga ngerti translate nya',1,0
"P\nP\nP\nP\nP\nP\nP\n\nCiri ciri orang goblog trus minjem duid \npas di tagih \n""Hutang naon?""'",1,0
USER USER USER Ya namanya adik kakak goblog',1,0
Ga pake goblog berapa bang? https://t.co/X5aq4h3TQy',1,0
"USER Anying teh sebagai koma, goblog sebagai titik fungsina dina sakalimat teh :('",1,0
"USER USER Lu juga, goblog dipiara \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",1,0
Di duain sama uke? Ya mana gue tau juga doi uke anjir goblog https://t.co/OK6mWeGqIb',1,0
USER Mknya jadi pntar biar g goblog wkk',1,0
USER putih krn kita smsm oppo hp goblog https://t.co/pDBB545jmA',1,0
USER USER bsa di nuklir aja ga ni negara nyusahin aja goblog',1,0
"Dalam hati urang berkata.\nNaha sih kieu,GOBLOG'",1,0
USER Dih iya goblog gue ngobrol sama siapa \xf0\x9f\x98\x82',1,0
USER goblog amnyink',1,0
bangsat kalau yang disiram elu bakal bilang begini kaga? kok goblog sih kamu https://t.co/GVh5uxs8Dv',1,1
"USER Da anjing jeng goblog ayena mah ges jadi kata"" imbuhan'",1,0
"USER USER mahasiswa goblog, dah tu aja'",1,0
"USER GOBLOG, NIH GW NGUMPAT ANJIG'",1,0
Wizone tolong dong jangan goblog bisa ga',1,0
RT USER udah bukan bulol lagi tapi \n\nbulog\n\nbucin goblog \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3 https://t.co/hcEsIrxMtN',1,0
USER USER USER USER USER USER USER Goblog bgt',1,0
USER jangan goblog klo ketagihan gada duitkan mati lu ntar\xf0\x9f\x98\xad',1,0
"Aku takut kehilangan kamu , kamu ga peka banget sih goblog.'",1,0
USER Susah emg klo yg ngetwt org goblog\xf0\x9f\x98\xad',1,0
USER budAyakan membAca gobLog',1,0
USER Kanan goblog\xf0\x9f\x98\xad\xf0\x9f\x91\x8e',1,0
USER Yang goblog siape',1,0
Goblog naon eta ngaran indungna kitu :(((((( https://t.co/6XqTDB97i7',1,0
USER yuk sini di rmh lu nyetok eskrim 1 box gede',0,0
USER asik bgt mam es\xf0\x9f\xa5\xba',0,0
USER USER Haahha goblog keur ceurik d ajak ngobrol \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',1,0
USER USER Goblog anying siaa\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
DEAR R alias ROJAK\ncepet mufon ya goblog @averroessein',1,0
USER Goblog wkakkaka gua ketawa gini doang',1,0
kemarin ngabisi 3 cup kecil eskirm sekarang 2 cangkir \xf0\x9f\x98\xad\xf0\x9f\x98\xad',0,0
Kalau ngerjain sesuatu setengah hati mah gaakan bener. Mending diem goblog.',1,0
RT USER USER USER muntah goblog',1,0
Inimah malah lebih ke Pay To Win.\n\nMoonton goblog! https://t.co/Pch9mKeg3b',1,0
Goblog banget ihhh. Aku jadi suka',1,0
USER YA NGALIR LAH GOBLOG',1,0
USER USER muntah goblog',1,0
USER iyaa',0,0
USER kek yg foto',0,0
USER Aduh goblog reuwas',1,0
USER Anjing adalah koma goblog adalah titik',1,0
"so bet pd pinter dah ,goblog'",1,0
Goblog ngapain gw nyimpen ginian di markah https://t.co/VVIt0eUeuV',1,0
USER COWO GOBLOG',1,0
Goblog banget bang el wkwkwwk\xf0\x9f\x98\x89 https://t.co/1REYgkbGQP',1,0
"USER KATAIN GOBLOG LOE, kalo loe lahir miskin aja mampus anjienc.. bilangin jga 'u kno pea alias pendek akal? that's u fr'""",1,1
USER USER emmg goblog',1,0
USER MAMPUS LO GOBLOG CEPET MATI YA TOLOL',1,1
USER Heueuh pisan anjing teh goblog',1,0
Tahan dulu goblog divingnya @KJONGINbc',1,0
"Aku padamu,kamu padanya,goblog.'",1,0
apalah arti hidup jika tidak ada anjing dan goblog',1,0
"USER ""ini jalanan disamping masih lega ya goblog""'",1,0
USER Oknum orang goblog nya @tebyeon',1,0
USER di bali?',0,0
USER plus rude and gak ada akhlak goblog',1,0
USER USER Kau yg goblog buzzeRp',1,1
Kok sia ripuh banget goblog',1,0
USER goblog itu kata yg paling cocok',1,0
USER USER USER Goblog itu Minang \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',1,1
goblog bgt gue..',1,0
Temenan : gue elu | pdkt: aku kamu | jadian: pipi mimi | putus: anjing goblog :(',1,0
Anjing dan goblog dalam bahasa sehari hari itu setara to be dalam bahasa inggris https://t.co/nJEzVGZFgk',1,0
USER indah bet\xf0\x9f\x98\x96',0,0
USER geus asup kana SPOK  we pokonamah anjing goblog teh nya',1,0
"Hmm, entah harus bilang good job atau hakan tah goblog \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/8WH3aEMPqc'",1,0
dah lah https://t.co/diWpFQp2Py',0,0
anyingg aya aya wae jelema teh goblog ngariripuh kabeh',1,0
USER Jangan spill goblog',1,0
USER Sia tah goblog',1,0
"USER udah buzzer, goblog pulak\nkalo makan nasi kotak jangan kebanyakan'",1,1
USER cil goblog ah',1,0
USER Goblog bet tpi aku ngakak \xf0\x9f\x98\xad',1,0
USER ga ada hubungannya goblog',1,0
Teuing da mun ngobrol eweuh anjing jeung goblog teh asa seblak teu di ladaan we',1,0
USER KENAPA MESTI TWEET GW YANG GOBLOG',1,0
"Pacaran modal ngingetin makan sama gudnight"" buat apa goblog.'",1,0
USER USER USER Dih apaan lo baru kelar orleans aja pamer goblog',1,0
"Sosmed mu itu hak mu, tapi jangan goblog make sosmed. Dah gitu aja'",1,0
ohshit goblog bgt w\xf0\x9f\x98\xa8 https://t.co/feCq89eD7r',1,0
USER USER HAHAHAHA BERKAS LAMANNYA MASIH ADA GOBLOG  \xf0\x9f\x98\xad\xf0\x9f\x91\x8e\xf0\x9f\x8f\xbb',1,0
USER Goblog sih',1,0
Merasa goblog menjadi orang disiplin dirumah aja\xf0\x9f\xa4\x94 https://t.co/IDfMbZkkCp',1,0
USER USER ga gitu artinya goblog',1,0
"USER Goblog banget anjir gue pencet pencet tanda silangnya, dalem ati:\n""kok ga keluar keluar sih bjir""'",1,0
"USER Ya elu Goblog. \nDah lah, jadi sedih gua \xf0\x9f\x98\x85'",1,0
USER E goblog mlah gw aminin dong\xf0\x9f\xa4\xa3.\nAowkwkwk',1,0
USER wkwk goblog',1,0
USER anjir aibtae goblog banget goblognya mensarah daging sampe DNA \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
"Nakal boleh, goblog pun juga boleh'",1,0
"""Syg sma orang yg tidak syg sama kita""\n Jangan bodo la t0l0l \xf0\x9f\xa4\xa3\n\nHaha goblog wkwkwk'",1,0
"USER USER bukan dia goblog, sama ini https://t.co/TrK0kd7q0X'",1,0
"USER Yang goblog tuh bukan masalah thread nya, tapi yang goblok itu di love sama @TretanMuslim'",1,1
"USER Tuhkan, emang parte ini biang keroknya, dasar BAJINGAN, goblog kalau masih mau pilih parte ini'",1,1
Setiap hari mikirin ini sampe goblog https://t.co/6axuZbFY3o',1,0
capek banget liat akurasi turun terus gara gara w goblog maks',1,0
USER chen ada lagi yang lebih goblog',1,0
"Kenapa sih, iya tau goblog tuh gratis tapi ya ga diambil semuanya dong. Bagi2 kek'",1,0
"USER USER malu goblog klo lngsung bgitu, ntr disangka matre lah ini lah minta minta lah ew'",1,0
USER Kok gw gangerti alias gw goblog banget',1,0
"USER Permasalahan: ""Hahaha mampus lu goblog!""'",1,0
"RT USER Pengen si buat punya pacar lagi,\nTapi takut goblog lagi,\n\nDahlah gajadi.'",1,0
"Karena di fb tidak bisa berkata kasar..\nNi orang goblog banget, tollllooooollll https://t.co/0i0NQqTvlv'",1,0
USER da kamu mah goblog :(',1,0
USER jahh lu malah cepuin ke base dsr goblog kalo lu mau keluar bilang ke yg punya akun bkan ke base kntl',1,1
GUE. ALIAS GOBLOG BAT GADA KAPOKNYA https://t.co/KPwMqbBbmD',1,0
USER Tah bijil ning si goblog',1,0
USER Caranya ya kerja goblog\xf0\x9f\x98\x91',1,0
"Aku sayang kamu,  kamu ga peka banget si goblog.'",1,0
USER eh gua juga R ya amjing..goblog\xf0\x9f\x98\xad',1,0
Goblog anjing kesel !',1,0
"Sugan aing 300/400 rebuan air purifier teh, goblog sarebuan'",1,0
"USER Goblog, males bgt'",1,0
orang nikah itu ibadah peak. goblog maneh',1,0
Jangar goblog',1,0
Sudah goblog nya?',1,0
USER Kok goblog',1,0
nakal boleh goblog jangan',1,0
USER ya masker itu jg buat pengunjung holiwing jg blog goblog tolol',1,0
Sing penting inget . Jeung Apal.  nu goblog tong d gogoblog .moal ngadenge . .\n #besoksenin #bacotsantuy',1,0
"Sadarilah, kamu berpotensi jadi orang goblog'""",1,0
"USER udah, goblog'",1,0
"eps terakhir season 3 maksudnya, goblog'",1,0
USER USER desc goblog bkn tag',1,0
"USER Konten~klarifikasi~mintakmaaf~repeat~Goblog \n\n,Gak malu bang??'",1,0
USER Ehhh goblog gw kira lapak smtown ternyata khusus nct. Astaghfirullah maafkan',1,0
USER jomblo halu goblog',1,0
"Temen goblog banget, ini iPhone dibawa berenang.'",1,0
USER USER USER USER Goblog anjir stres wkwkwkw',1,0
ih goblog https://t.co/vSBQ8Lvyd0',1,0
goblog banget dah',1,0
"USER BARU KALI INI GATAHAN NGIAT TINGKAH ORANG, GOBLOG!'",1,0
"Lah iya ora gawa sepatu, dan nanti maghrib futsal duh goblog wkw'",1,0
w ngejatuhin amibam se gw cok goblog bngt',1,0
kadieu sia goblog',1,0
udah bukan bulol lagi tapi \n\nbulog\n\nbucin goblog \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3 https://t.co/hcEsIrxMtN',1,0
USER ASTAGHFIRULLAH GOBLOG\xf0\x9f\x98\xad',1,0
USER Goblog ngalayang kitu',1,0
USER USER sebenrnya aku suka sama kamu',0,0
Itu tt nya di sensor atuh goblog-_- aing buka twt depan mama',1,0
USER 4 juli',0,0
"USER jahh giliran dah ketauan bilang prank, basi goblog'",1,0
goblog aki aki teu mikir ngadurukan teh',1,0
USER USER USER goblog ini apa amjnc',1,0
GOBLOG AMJING YOONGINYA CAKEP',1,0
USER goblog sia itu rasanya apa wkwkwk',1,0
"Ngeliat ada netijen goblog yg marah2 reply tweet USER karena ""pake bhs Inggris melulu"" https://t.co/CS1LIFNdbu'",1,0
"USER SCORPIO GILE UDAH DISATIKIN TETEP AJA SETIA TEROS KAN GOBLOG, DUH NGMGIN DIRI SENDIRI:('",1,0
USER ((ngantuk tapi ga ngantuk)) apasi goblog',1,0
USER GUA NGAKAK JUGA LAGIAN SI ABEY GOBLOG BANGET',1,0
Ah goblog kenapa pake lewat sih hahaahah',1,0
ANJIRRR SINYALL GOBLOG',1,0
LU GEGAYAAN SI GOBLOG',1,0
USER WKAKWKA GOBLOG',1,0
USER Telat goblog',1,0
goblog wkwkwkwk https://t.co/vxF6jpvN5t',1,0
Duh goblog ieu sinyal XL meni hapeuk',1,0
USER emg cowo ada yg mahal ya anya goblog',1,0
Goblog ah ritsu saltik mulu',1,0
USER goblog yg bikin sotoy amat',1,0
USER ko masyarakatnya pilih ketua rt yang goblog ya',1,1
USER Lah goblog juga',1,0
USER HALO JG GOBLOG\xf0\x9f\x98\x9d',1,0
"Aku tu sayang kamu, kamu peka dong goblog.'",1,0
USER Ga itu namanya goblog',1,0
Udah berapa aja nomer bpk kos solo yg aku blokir. Heran ga ada kapok2. Risih goblog',1,0
USER Goblog aweweteh',1,0
USER USER Mungki selain pekok admin akun USER juga bodoh dan goblog mbah..',1,1
Ini yg mau konser bikin deg degan bgt anjir jaringan aing butut pisan goblog',1,0
Maap bukan kasar tapi anjing atau bangsat sudah seperti koma kalo titik ya goblog',1,0
pantesan lemot gue buka di safari goblog bukan di chrome',1,0
wkwkwkwk goblog ngakak bucin banget si USER \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',1,0
USER Gmna bisa mati goblog -_- kan dia cuma minum doang. Kecuali tuh fanta lu tuang ke lantai terus lu jatoh pas bawa barbel',1,0
"USER USER ""kadieu buru goblog""\nbiasanya gitu teh'",1,0
"RT USER diobok-obok airnya diobok-obok, orang kok hidup tapi pada goblog..'",1,0
USER lagi goblog dia',1,0
USER goblog bgt emang',1,0
Goblog nya kurang!!!1! \xf0\x9f\x98\xb6 https://t.co/LnpPCJ9DfP',1,0
USER yagausah lu sebar di base jg ajg goblog',1,0
"diobok-obok airnya diobok-obok, orang kok hidup tapi pada goblog..'",1,0
USER Maklumin aja dia abis minum tramadol makanya goblog',1,0
Goblog ngajak ngesang sugan siieu USER USER https://t.co/jUuKLPISJE',1,0
UDAH SORE GOBLOG',1,0
USER Wwkwk belum aja goblog sial',1,0
"USER Tah kitu, tong diasupkeun kana hate, siateh goblog.'",1,0
USER Kabogoh naha teu kadieu udi? Teuing goblog tunduh ah',1,0
"mau bilang: cm generasi jawa goblog pekok gk ketulungan yg dengar tembang, gamelan, gendhing bawaanya mistis terus'",1,1
