isi_tweet,uk,hs
"USER USER kan gue tolol banget ya, pas kuantitatif berkali2 gue bilang ""hah?"" gue nyadar si pengawas nya kaya ngeliat gue gitu cuma mata gue tetep ke layar terus temennya si pengawas jalan pelan2 ke meja gue sok2an liat kartu peserta gue, ",1,0
"USER USER Maap jbjb tapi sendernya nyali ayam ya? Kalau berani mah DM langsung atau rep. Gak punya nyali aja sok sok an hujat, lewat sc pula\nTolol ishhhh, otak opso, akhlak nya juga opso\nEmang lu dah oke, segala hujat orang\nLO SECANTIK APA S",1,1
USER USER USER Bisa baca ga feminazi? Yg nulis ngeharusin cewe doang siapa tolol. Kata2 mana yg harus diganti ha? https://t.co/SPexewlk2A',1,1
USER USER tau ah aing mah tolol pisan\xf0\x9f\x98\xad',1,0
USER USER Puding tolol\n\nSirkel rt tolol\n\nKesel aing',1,0
"USER USER Menye menye, sok tolol, sok polos, sok baik duh jauh jauhin dari mahluk kek gini ga kuat'",1,1
USER apaansi sjw tolol blg aja lu pemalas. bego kok bangga siah kesel https://t.co/FzUhhlK4Ck',1,1
"USER RT USER Style berpakaian orang tuh beda-beda, jangan sok nentuin lah tolol.\nSeng gawe kon ga cocok, lek selama de'e make pede-p\xe2\x80\xa6""",1,1
USER kmrn yg dm aku dan masih minat sama album reload siapa ya hshsh tolol bgt knp aku apus dm nya \xf0\x9f\x98\xad',1,0
"USER USER Gua ada di posisi ini,dan tolol ny gua masih bukan siapa siapa ny'",1,0
"USER 26tahun hidup di dunia masih aja stupid. di boongin org, tolol apa gmn aing teh. msh aja ngebuka diri buat disakitin org.'",1,0
USER Aing lapar tapi ngantuk :((\nTerus malah update tolol aing',1,0
"USER RT USER Style berpakaian orang tuh beda-beda, jangan sok nentuin lah tolol.\nSeng gawe kon ga cocok, lek selama de'e make pede-p\xe2\x80\xa6""",1,1
"USER Style berpakaian orang tuh beda-beda, jangan sok nentuin lah tolol.\nSeng gawe kon ga cocok, lek selama de'e make pede-pede ae yowes toh, lambe kok riwik ae. JANGAN NGATUR STANDART BERPAKAIAN ORANG LAH MBOT.\n\nAh kesel aku.""",1,1
"USER USER USER USER ini yg tolol siapa sih, ngasih susupris tapi accnya di lock'",1,0
"USER Di twitter ngomongnya aku kamu bahasanya halus\n\nDi real life ngomongnya kasar, ngentot kontol, bangsat, anjing, tolol jadi basic word every single day.\n\nYa siapa lagi kalo bukan, aku...'",1,0
"USER tanya2rl\n\nManusia tolol kaya gini otaknya perlu di renovasi, Mungkin bagi dia bercanda tapi ga wajar ngomong gini ke cewe, tolol!\n\nHatu hati buat cewe ini akun twitternya, cowo sialan kek gini harus diwaspadai USER https://t.co/mojg",1,1
USER siapa yg plg tolol: diran. valid no debat.',1,0
USER sumpah gue tolol bgt ga join rapat lagi sial',1,0
USER USER USER apa sih gelo ga nyambung tolol',1,1
"USER Sosoan ikut Genk motor,mabok""an,ngebacok orang dijalan, tawuran.\n\nBro lu cuma sampah hidup juga gak guna, orang tua lu ngedidik lu agar jadi orang sukses berguna. Malah gak ada akhlak lu lagi cewe ngapain ikutan kek gituan lu cuma jadi ",1,1
"USER USER Org menye menye, org sok baik, org sok polos, org sok tolol fix muak bgt liatnya'",1,1
USER USER Ini siapa yang tolol sih',1,0
USER USER Temen aing jarang tolol cuman sering kelakuannya kek setan',1,0
USER USER Jadi siapa yg tolol?',1,0
"USER Maap nih kalo otak masih di dengkul gak usah sok main sepeda, kasian kegoncang otak lo dipake gowes jadi TOLOL!!!!'",1,1
USER Ni tolol customernya ngerepotin aja ajg makanya gausa sok gowes lah kalo ga kuat di rumah aja rebahan https://t.co/Qlu02kYDsy',1,1
"USER USER USER USER Nampak tak kebodohan kau? Tweet asal pun screenshot of tweet Azfar siap ada muka dan twithandle dia, kenapa bodoh sangat kau ni? Liberal tolol?'",1,1
USER tolol bat ya aing kl liat status fb jaman dulu suka bat posting sentimen2 negatif ke pemerintah',1,0
USER USER aing mah emang rada te resep ka si bion teh tolol budakna',1,1
USER woi ini bagian fandom siapa ni wkwkkekw TOLOL BANGET HEII https://t.co/jwunbVqX0F',1,0
"USER Gua udah berekspektasi tinggi banget, ternyata emang gua gak cocok jadi ekstrovert. Gak cocok punya teman banyak. Haha, tolol banget gua sok""an mau coba jadi ekstrovert.'",1,0
USER USER Yeh... Tolol budak teh anying...',1,1
USER SI ANYING NGEBACOT WAE. Dah diem aja dah bener njir. Menggurui bgt lo anj. Apa? Dah hebat gitu. Gak. Sampah lo. Iye lo pinter. Tapi jangan keminter dong anying. Seumur2 di rumah kaga ada yg ngedidik gitu. Tolol sia teh.',1,1
USER RT USER Rpf \nbucin = budak cinta\nBulol = bucin tolol\nBugil = bucin gila',1,0
USER USER USER USER USER USER USER Lah anjing gausah sok ngomongin makro ekonomi kalo bahasan yg lu bahas tu gada nyambung drtd. Tolol hahaha',1,1
USER siapa yang paling tolol?',1,0
USER USER USER Iyaa emng aing mikirna siolip tolol a\xf0\x9f\x98\xa5',1,0
USER RT USER Rpf \nbucin = budak cinta\nBulol = bucin tolol\nBugil = bucin gila',1,0
"USER USER USER Bukan baperan anjg, lu tolol. Bukannya minta maaf malah ngatain baperan. Goblog sia.'",1,1
"USER USER Maksudnya apa sih bikin grup yg ber4 itu? Tolol amat gausah sok sedih, bagus mereka menjauh dari lu sm ketiga temen lu yg lain. Dakjal'",1,1
USER USER mau sok keren tapi tolol',1,1
USER USER Ah tolol siamah lainna di quote \xf0\x9f\x91\x8e',1,0
USER USER Jadi yg tolol nya keliatan disini siapa?',1,1
USER USER Yg tolol siapa? Tolol kok ngomong tolol',1,1
USER siapa ini tolol banget\xf0\x9f\x99\x82 https://t.co/hD69lmzcyK',1,0
USER Heh value idol itu g cmn dri Muka doang lo pkir kita stan model modal tmpang tpi talentnya -0? Mrk tuh ssh payah trainee buat jdi idol tolol bkn ikut ajang siapa plg cakep. Lu klo ad otak dipake. Lgian idol lu udh dijatuh ketimpa tangga elu g ,0,0
USER USER USER Sejak kapan ada diskriminasi? Sejak rezim tolol ini berkuasa. Isu agama yg lempar siapa? Noh cucu nya pki kontol',1,1
USER USER siamah hirup teh tolol nyusahken wae indung',1,1
"USER USER USER USER USER USER USER USER Sia geus ngarti kitu? Waduk lah mun ngarti mah sia moal ngadukung jalma tolol, oh iya jalma leweung mah tara manggih duit dibere gocap oge bahagi",1,1
USER RT USER Rpf \nbucin = budak cinta\nBulol = bucin tolol\nBugil = bucin gila',1,0
USER Emang gaada yang sayang sama mane. Geus indut we sia tolol',1,1
USER RT USER Rpf \nbucin = budak cinta\nBulol = bucin tolol\nBugil = bucin gila',1,0
USER USER skippp budak tolol macam ni',1,1
USER RT USER Rpf \nbucin = budak cinta\nBulol = bucin tolol\nBugil = bucin gila',1,0
USER USER Ga gitu konsep patriarki tolol. Bedain mana budak patriarki mana berbakti. Lu kuliah tinggi2 buat apa kalo berbakti sama bapak lu bilang patriarki',1,1
USER RT USER Rpf \nbucin = budak cinta\nBulol = bucin tolol\nBugil = bucin gila',1,0
USER USER yg tolol siapa',1,0
USER USER siapa yg tolol:)',1,0
USER siapa yang bodoh ? wonyuuuu\nsiapa yang tolol ? wonyuuuuu\nsiapa yang gila ? wonyuuuuu\nsiapa yang bucin ? wonyuu\nsiapa yang bulol ? wonyu',1,0
USER USER Tolol pisan atuh maneh teh',1,1
USER USER Goblok amat temen lu nder. Ya pilihan dia sih untuk ga masakin siapapun. Tp harusnya juga dia ga tolol untuk ngehargain pilihan temennya untuk masakin bokapnya sendiri. Tolol bgt kesel gw asli.',1,1
USER Siapa yang gabisa baca disini? Siapa yang gapuny insting berfikir disini? Dan siapa yang gabisa masak mie instan disini? kamu bodoh pokonya tolol',1,1
USER USER siapa yg tolol',1,0
USER Dinda hau siapa anjing tiba2 muncul rame tolol babi biasa aja tai',1,1
"USER Terlalu lelah dengan kata 'aku sayang dia'. Please lah lo berhak sayang siapapun tapi jangan jadi tolol. Sampah.""",1,1
"USER sok bgt lu tolol, caper mulu di prioritasin. gua udh ngebabu masih aja dibilang ga ngapa ngapain. gua gebuk lu anjiiiing'",1,1
USER USER yg tolol siapa',1,0
USER USER SJSJS GAPAPA TAUU ur rts kan informative juga sokk dan soal misuhin orang tolol aku juga gitu kok WKWK cuma diakunku yg lain &lt;/3 sjsjs iyaa doain lancar sook aaaaa',1,0
"USER USER USER USER Kerja atuh kerja, biar gak gabut tolol. Kentang jadi manusia teh, laki2 saria teh, kerja jeung nikah. Kitu wae nikah anak dikasih cr kembar kitu'",1,0
"USER Oii bocah tolol. HP lu aja siomay sok ngatain penjual rendang beromzet 8 digit. Ngaca luh kutil babi, penghasilan ortu lu gak ada apa2nya sama dia! https://t.co/UCFrphXa2Y'",1,1
USER Anjing tolol bego.. Kesel banget aing',1,1
USER USER eh ini jdnya aku bingung deh tweet ini marah sama siapa sih trs screenshotannya bukannya dukung jb ya... ih gw tolol',1,0
"USER emang banyak banget org sok pinter ngeluarin stigma dgn cara nyari kesalahan org lain bahkan g kenal woy lo sp? ya biar keren aja HAHAHAHAA mba mba cukup tolol jg u, wjr ngetop. https://t.co/zvIvTxgM7g'",1,1
"USER RT USER USER USER Kerjany tolol aja sok nyinyir ,, ahok ahok ,,, blm korupsi sumber waras """" nnti klw rezim berga\xe2\x80\xa6'",1,1
USER apasih org org sok sok openminded dan jd sjw padahal argumennya tolol dan ga bersubstansi ajg stop trying to be a smartass because you floped. https://t.co/PFbHvnZ9RL',1,1
"USER USER Klo lg sepedahan emg risih klo ada yg ngebut, klo motoran risih banyak pesepeda yg jalurnya ngawur. Tp sianjing ini gada otak naro bambu di tengah jalan ajg tolol. Btw ni video jaman kapan nying'",1,1
"USER Tuhkan twit kayak gini aja aing kepancing emosi, kek kok ada sih org tolol kayak gini https://t.co/ejP8QNCZcp'",1,1
"USER USER USER USER USER Berkat orang tolol mereka bisa duduk dipemerintahan, yg sebenarnya tolol siapa sih \xf0\x9f\x98\x84'",1,1
USER Kalo keluarga lo dirusak lo masi mau sm cowo yg udh ngerusak keluarga lo tmn lo? Mikir sia pake otak jangan puser tolol',1,1
"USER RT USER USER USER Kerjany tolol aja sok nyinyir ,, ahok ahok ,,, blm korupsi sumber waras """" nnti klw rezim berga\xe2\x80\xa6'",1,1
"USER USER Kaya ""anjing sia goblog tolol banget jadi orang"" ""gelut jeng aing goblog""??'",1,1
"USER RT USER USER USER Kerjany tolol aja sok nyinyir ,, ahok ahok ,,, blm korupsi sumber waras """" nnti klw rezim berga\xe2\x80\xa6'",1,1
USER aduh ini masih siang tolol kenapa pada nyalain lampu anjing',1,0
"USER USER weeh, siap, mas, mau 1 atau 2 besek \xf0\x9f\xa4\xad siap hari selasa, ya, yg hari ini wis entek \xf0\x9f\x98\x86'",0,0
"USER \xe3\x85\xa4\n""Dessert Box ini merupakan jajanan family friendly banget! Kenapa? Karena bisa buat besek acara keluarga, hadiah buat temen-temen, maupun buat cemilan diri sendiri! Woaaah, siapa yang jadi drooling kayak saya sekarang?"" Celetukny",0,0
USER Nek bar tuku besek/seko Pasar Turi sok2 mampir kene~ https://t.co/uw9LLbqV7r',0,0
USER Kok bisa ya ibuku punya fans. sampai dikirimin ayam dan bebek besek gede bgt. Mana gak ada keterangan siapa yg ngirim lagi \xf0\x9f\xa4\x94\n\napa mantannya? \xf0\x9f\x98\xb1 https://t.co/RNgbCEAqvf',0,0
USER USER makan atuh klo g sini kerumah tdi bapa gue ikut tahlilan dpt besek noh masih ada',0,0
"USER RT USER Saat makan siang dan malam gini sambil WFH, kamu bisa pesen menu rumahan yg sehat dan bergizi dalam besek di @casimira\xe2\x80\xa6'",0,0
"USER Gak cuma tudung saji, liat ada besek, terus keranjang, semuanya berbahan dasar bambu dari Singaparna, bukan yang sebelah Malaysia ya.\n\nGile, kalo liat begini siapa juga yang gak tahan pengen punya \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n#Dukun",0,0
USER READY! Masih ada slot 1 besek lagi\n\nGudeg Besekan - Ayam Kampung 1 Ekor. 145.000 aja siap dikirim sekarang juga. Pengiriman dari Cilandak KKO. \n\nDM aja ya yang mau\xf0\x9f\xa5\xb0\n\n#gudegbesekan #ayamkampung #gudegkrecek #makansiang ,0,0
"USER USER Iya, biar ngga sial atau sakit-sakitan mulu. Jangan lupa sediain besek buat tamunya.'",0,0
"USER Flashback tadi siang \n Siang nya kan ada acara , gua bantu bantuin masukin besek gtu dia nganuin ayam nya gua masuk masukin yang lain lain . Itu sekitar jam 1an smpe jm 2 klo gsalah. \nJam 10 nya banyak tamu ,dia diem aja gt ga banyak ngobrol di",0,0
USER RT USER READY! Masih ada slot 1 besek lagi\n\nGudeg Besekan - Ayam Kampung 1 Ekor. 145.000 aja siap dikirim sekarang juga. Pengir\xe2\x80\xa6',0,0
USER USER Besek dr siape nik',0,0
USER USER kamu siapin besek ya al',0,0
USER USER om sok aya besek na ?',0,0
"USER USER USER USER USER USER siapin besek nih, tanda tanda'",0,0
USER READY! Masih ada slot 1 besek lagi\n\nGudeg Besekan - Ayam Kampung 1 Ekor. 145.000 aja siap dikirim sekarang juga. Pengiriman dari Cilandak KKO. \n\nDM aja ya yang mau\xf0\x9f\xa5\xb0\n\n#gudegbesekan #ayamkampung #gudegkrecek #makansiang ,0,0
"USER Keur ceurik keras lagi, tadinya mau ke wc, tiba-tiba di ruang tengah bunyi ""krek"" agak keras. Terus aing sieun, eta jurig atau tikus ya...Bising meren denger aing ceurik....'",1,0
USER USER Nya da aing teh jurig :(',1,0
"USER Malah dia yang me time nntn jurnalrisa, lagi nntn niatnya gamau d ganggu dia aku bilang ""halig jurig ! Halig siah jurig"" jol ngaringkuk anteng nonton sampe tamat\nMoal kasurupan kitu;( USER https://t.co/LKTP6t0zK0'",0,0
"USER USER ih teteh,,, jahat pisan euy\xf0\x9f\x98\xab bilangin ku mamah sia,,!!!!! MaMaaaaHhhh ieu aya jurig nampol aa\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",1,0
USER USER goblog reuwas aing panyateh sora jurig',1,0
"USER USER Jir unggal trabas naek ka PJB, lewat leuweung Jurig tembus Cibidas tara ngalewat kebon iyeu aduh... \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",0,0
USER USER mun jurig siga hc mah aing ge resep mereun :((',1,0
USER USER maneh kan emg jurig',1,0
USER USER Iya maneh kan jurig',1,0
USER USER maneh ge jurig mun kitu ajig',1,0
"USER Gak ada jurig, tapi aing merinding.'",1,0
USER USER Wkwkwk sia jurig',1,0
USER USER When u go home isuk isuk maneh dibaturan Jeung jurig awkaowko',1,0
USER USER Eh didinya aya jurig naon.. kenalin atuh ke sayah',1,0
"USER sumpah woi plis malming gw gni amat ajg, niat mau me time jdi keganggu gara2 jurig sialan'",1,0
USER USER Ai ieu mah jurig nu mun eleh sok mewek hareupan kulkas',1,0
"USER Saking gak penakutnya aku, aku sering nuntun 'temen' aku buat nyari 'temen2nya'... Hoalaaa lamun diinget2 nanaonan sih aing nuntun jurig!\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad""",1,0
USER Geleuh aing',1,0
USER USER gang iyeu aing apal wkwkwkw loba jurig',1,0
USER heeh nya maneh na jiga jurig https://t.co/1EsMwaCUny',1,0
USER udah ngetik panjang2 kek ngedongeng tp malah di read doang\xf0\x9f\x98\x83 dsr sia jurig',0,0
USER Nyontek sia jurig. https://t.co/Yr3ziBPYjq',1,1
"USER USER USER jngn mau teh, maneh teh bukan dea. maneh yg megang akunnya teh jurig ihh serem'",1,0
"USER USER Leg siah jurig :')""",1,0
USER USER ni si rio kek jurig lila lila di tempoan ku aing',1,0
USER alah sia jurig',1,0
USER USER USER USER USER Apaan jurig milenial. Kudu canggih atuh',0,0
"USER ""Sekalinya saya nongol, gak diurusin sama hyung... Rasanya mau lempar ganti yang baru..""\n\n""Ah, selamat siang. Saya Ju dari J twins."" https://t.co/XLDc49KhwM'",0,0
USER USER USER iyh latihan jadi jurig aing',1,0
USER USER USER Eta jurig sengaja dipiara liska buat nyingsieunan maneh dit',1,0
"USER USER Malem malem kamu jualan, yang beli siapa? Jurig?'",1,0
USER Ih si yang maen di 15+kacrot :)) suka beut aing. Tapi tapi tapi film jurig anying :( https://t.co/mIESX1HJ4M',1,0
USER USER Kayang sambil jalan bahaya min \xf0\x9f\x98\xad\xf0\x9f\x98\xad maneh kira teh jurig kayang2 \xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
"USER USER lumayan le buat tutor, siapa tau jurig nya imba'",0,0
USER USER neangan jurig mah di imah abdi ge lobaa sok di candak kabehananaa',0,0
"USER Ajig mimpi gelut jeung echantress tapi versi jurig,langsung hudang sebab sieun ajig deg degan keneh gelo'",1,0
USER USER USER eh banyak apa?\xf0\x9f\x98\xad jurig?\xf0\x9f\x98\xad ah hayu atuh ngala jurig\xf0\x9f\x98\xad',0,0
"USER USER Sleding setengah tiang terus bilang ""tong loba kahayang jurig siga maneh nu paling bageur""'",1,0
"USER apalagi kalo di bionya gini ""disuruh temen"" nya jurig mun sia di suruh madog oge hayang meren ya'",1,0
"USER USER Nya maneh jurig na, hayu gelud \xf0\x9f\x98\xa1'",1,1
USER USER Astaga aing diajakan ngepet ku jurig https://t.co/FMWpiqDmMO',1,0
USER \xe2\xa0\x80\xe3\x85\xa4\n            \xe2\xa0\x80    \xe0\xbd\xbc          \xe2\xa0\x80 \xe0\xbd\xbc        \xe2\xa0\x80 \xe0\xbd\xbc\n                    \xe2\xa0\x80 \xe0\xbd\xbc         \xe2\xa0\x80 \xe0\xbd\xbc\xe2\xa0\x80\xe2\xa0\x80\xe2,1,0
USER USER USER USER Goreng sia jurig',1,0
USER USER \xef\xb8\x8f\xef\xb8\x8f\n\n\xef\xb8\x8f\xef\xb8\x8f\nIndit sia jurig.\n\xef\xb8\x8f\xef\xb8\x8f\n\n\xef\xb8\x8f\xef\xb8\x8f',1,0
USER Udah kepergok masih ae nyangkal. dasar maneh bebegig jurig demit',1,1
USER RT USER Jadi tadi ada yang ketok ketok jendelaku. Udh panik because rumahku lantai 3. Alias aku takut jurig. Terus sok jagoan buka tir\xe2\x80\xa6',0,0
USER Jadi tadi ada yang ketok ketok jendelaku. Udh panik because rumahku lantai 3. Alias aku takut jurig. Terus sok jagoan buka tirai mau ngintip. Taunya itu BURUNG KEJEDOT KACA JENDELA KAMARKU :) bikin kaget aja malem malem',0,0
USER Nggak di gaji. Nggak dapet jaspro. Nggak dapet cito. Helloooo terus aing kerja nu mayar saha? Jurig?',1,0
"USER USER \xef\xb8\x8f\xef\xb8\x8f\n\n \xef\xb8\x8f\xef\xb8\x8f\nIya sering banget, Kang. Soalnya si saya suka nari-nari enggak jelas sendirian. SEREM BANGET ATUH DOANYA KAAANG. JANGAN, IH. SAYA TAKUT JURIG. Namanya siapa, Kang? Hayuk kenalan",0,0
"USER USER Wkwkwk \xf0\x9f\xa4\xa3 geura pindah atuh ih, wanian amat serumah kejeng jurig \xf0\x9f\x98\x82'",0,0
"USER USER USER USER Matak mun nguap tong buka teuing siga ucing, heg tutupan ceuk meh jurig teu arasup ceuk kolbah mah alias kolot baheula wkwkwk'",0,0
"USER USER Bismillahirrahmanirrahim, kaluar sia jurig'",1,0
"USER USER serem amat, siang siang ada jurig'",0,0
"USER USER Lain, jurig budak hideung leutik teak. \xf0\x9f\x98\xa9'",0,0
USER Film Jurig sange an.\n\nAsa maksakeun tea caritana bahahaha.\nKaduhung aing lalajo. https://t.co/Yom9PeKHqo',1,0
USER USER Wkwkwk jurig. Kehed sia',1,0
USER USER jurig itu maneh',1,0
"USER USER aku taunya cuma ""jurig sia!""'",1,0
USER USER USER Bgst kaget apaan aing bukan jurig \xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
USER USER USER Emang dia jurig ah kesel aing',1,0
USER Tiba2 aku pun tersandung oleh gagang pintu karena dikejar jurig dan langsung hudang ke dunia nyata. \n\nNaha ajg aing kaya pisan pas di mimpi pas hudang eh blangsak lagi. Udah bujangan kaya lagi udah siga my wildest Indonesian dream.bae imah a,1,0
"USER USER USER USER Nga, maneh teh jurig'",1,0
USER USER Bae atuh daripada dianggap jurig sok wkwkw',0,0
USER USER ai sia mah meni jurig pisan',1,0
USER Yakin teu\n\nKutang nangkarak kanyut palid pura gak tahu kolor beureum keur galantungan di imah kosong yg jadi tempat molor jurig\n\nKanyut dayut meja parasmanan keluarga kanyut sia syariat hakikatnya hak milik kanyut sia\n\nMeki takada yg ngale,1,0
"USER RT USER USER USER USER USER Saha iyeu, aya jurig di mentab aing https://t.co/sByyta5tBW'",1,0
USER jurig ge sok ngabodornya :(',0,0
USER USER aing tah jurig',1,0
"USER USER USER jurig sih naon atuh teh,\nurang teh teu nyaho'",0,0
USER USER USER Jurig na horeameun sok aya nu datang peuting2 nabrak palang  beusi',0,0
USER USER \xe2\x80\x9cSaha maneh. Sahaaaaa! Kaluar kaluar maneh jurig bngsd\xe2\x80\x9d \n\nKesurupan ceunah',1,0
"USER USER USER USER USER Saha iyeu, aya jurig di mentab aing https://t.co/sByyta5tBW'",1,0
USER Ada. Tapi di anggap tidak ada. Alabatan jurig aing wkwk',1,0
USER saha ieu teh jurig na atuhh ngatau :(( https://t.co/ZXHq7Ctynh',0,0
USER yang prencet jurig siapa ih aku ga hard to approach &lt;/3',0,0
USER USER Baik.. eh nanya siapa? Jurig?',0,0
USER USER Makin keblinger gue milih siapa \xf0\x9f\x99\x83',0,0
"USER RT USER USER Pala peler, ga penting siapa elu. Nebeng kasus ikut pansos ya?'",1,1
"USER USER Pala peler, ga penting siapa elu. Nebeng kasus ikut pansos ya?'",1,1
